image_id,region_name,Macroalgae,Rubble,Crustose coralline algae,Bare substrate,Sand,Turf algae,Porites,Hard coral,Soft coral,Acropora,Tape,Pocillopora,Dead coral,Montipora,Cyanobacteria,Sponge
3b4886a9-b010-4558-b92d-cb1206352296,Central Indo-Pacific,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
3b5b0b90-bc9c-4058-865e-6bf268380c53,Central Indo-Pacific,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
3b646eec-4db5-4611-be6d-012f9c5d7f0b,Central Indo-Pacific,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0
3b9b9a30-7299-4978-be35-56152702e1b2,Central Indo-Pacific,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0
3baeff04-b9b5-4f7c-acbb-c6b9fdaa5a24,Central Indo-Pacific,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3bb7ee16-e03a-450b-845c-8ce3386209e7,Central Indo-Pacific,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
3bb80564-9596-47d1-b478-4f41b1a03811,Central Indo-Pacific,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3c0478b6-23ca-4ab2-8c7c-b6ec37884b41,Central Indo-Pacific,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0
3c232e09-a91c-4c03-9f2a-24dd2d865655,Central Indo-Pacific,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
3c444d1b-e5ac-4f22-b922-31b977fb06f6,Central Indo-Pacific,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
3c6cd5df-b05e-49f2-8f56-2ace643e4622,Central Indo-Pacific,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
3c799508-de81-42d0-ba51-4b5f59fa0eb0,Central Indo-Pacific,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3c91ed44-559a-41f0-a339-72d70220361e,Central Indo-Pacific,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
3ccf5ce6-e085-4436-b4ca-072f21d07bb4,Central Indo-Pacific,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
3cd3d9f7-80e2-47ab-b95c-cb982a1fcdfd,Central Indo-Pacific,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
3cddccc5-5846-4b0b-95e3-d9913ac8c0b8,Central Indo-Pacific,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3ce86606-a825-4759-b621-3794cf707f31,Central Indo-Pacific,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3cea321c-0aec-420e-9efc-045287c0a35d,Central Indo-Pacific,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3d16a348-1858-44d8-9429-f7e3c2bd2657,Central Indo-Pacific,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3d1e5fc4-b9ab-49f3-80b6-f22f7909b963,Central Indo-Pacific,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3d742316-48e5-4f33-ab85-2ab08387f26b,Central Indo-Pacific,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3d786920-9dc0-45d3-bb79-407f30c095a7,Central Indo-Pacific,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
3d7c5aab-97de-4b09-af38-c3e26f9115c8,Central Indo-Pacific,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3d81b505-ca3d-43ca-9183-95dda0a2a888,Central Indo-Pacific,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
3da5045d-4f69-40da-b493-f9f729b23937,Central Indo-Pacific,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
3db558c1-36a7-4b13-a886-1b27f30207ee,Central Indo-Pacific,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
3dc07e85-4f52-44af-8c1c-2fed3591bf86,Central Indo-Pacific,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
3dc3ec4d-78a4-4918-80b7-f946bf1eda50,Central Indo-Pacific,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
3ddb8e91-d78a-47c6-8ed1-a63eaeb2bbd9,Central Indo-Pacific,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
3e097260-955b-4550-b71c-c4ae4af024ed,Central Indo-Pacific,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
3e2d7a4b-9ca5-4276-925a-464e3fabc2b0,Central Indo-Pacific,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3e47fcf4-bea4-4a6c-a14c-087db92ddc2c,Central Indo-Pacific,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3e55a846-f85b-4cbc-918a-6fb131d74f7f,Central Indo-Pacific,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
3e5d67e8-4925-4174-a693-f2e4735e394c,Central Indo-Pacific,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0
3e7279d8-07dd-49c4-ab9a-3e48402cc5d4,Central Indo-Pacific,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0
3e7c666c-ee78-4068-8011-4e79da28d0bc,Central Indo-Pacific,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
3e9c613d-cd33-4722-989f-831eb845bfc0,Central Indo-Pacific,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
3ea1972f-8a6e-4dc2-83a9-327c863c18d1,Central Indo-Pacific,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0
3ed2b957-667b-4cf9-b6dd-8a6f24e4e8e3,Central Indo-Pacific,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0
3ed7f4c0-05f4-498e-a8d6-48b24bb70f07,Central Indo-Pacific,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
3f4cb9da-cb9d-45ab-8d2e-0ef7fff7c8b2,Central Indo-Pacific,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3f545c0e-8d2b-40e2-8ff8-a055d5ab3f60,Central Indo-Pacific,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
3f8038a3-eaa9-4aab-8fc6-ca26e74c77dd,Central Indo-Pacific,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3f87dc9d-0640-4982-8b55-6d0a9e32f0d0,Central Indo-Pacific,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3f88970e-099b-41fc-8e71-cea2d015fec4,Central Indo-Pacific,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3f9e5643-4f55-49b8-b1ba-2cac80646fea,Central Indo-Pacific,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0
3f9f484d-8701-4d86-bfae-50b4df1b9e16,Central Indo-Pacific,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
3fc0ca89-deed-4bcd-ab42-1d13cf1f0092,Central Indo-Pacific,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
40225ce4-f2ce-46ca-99a6-e84c6da7dd9c,Central Indo-Pacific,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
402ca4c0-1026-4a1b-b5ff-81df4f496108,Central Indo-Pacific,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
40304cb3-1de8-47ef-8184-bd4cdb9084e9,Central Indo-Pacific,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
4061d906-ebd7-4f31-8cc3-d861a8065e11,Central Indo-Pacific,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0
4076c87d-f171-460f-9789-0a34781bf446,Central Indo-Pacific,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40850fea-ed1f-49a5-9630-1477b037dcaa,Central Indo-Pacific,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
40c1c398-7847-412a-81a4-80ef5a3ed0b4,Central Indo-Pacific,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0
4111d089-bd7c-4d52-b9ef-259895d13983,Central Indo-Pacific,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
41314b49-d6ed-405a-b693-6dcff30bc73f,Central Indo-Pacific,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0
414c1336-9d7b-4bf0-aea8-6d57537681e9,Central Indo-Pacific,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0
4157cb89-e384-4215-a745-3a44714e524c,Central Indo-Pacific,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1
41630c6d-8b28-4cd8-a994-a62e214f7c9c,Central Indo-Pacific,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
416fba2b-0bb0-4e7b-b897-c2c90e84ebf7,Central Indo-Pacific,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
419da335-a307-45be-93a1-263c1be2f3e0,Central Indo-Pacific,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0
41e46ea3-7a04-4f7f-b7b6-5e1b173a2aaf,Central Indo-Pacific,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
421a1c7c-02fe-4fcb-879a-e4693769f71c,Central Indo-Pacific,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
422af029-2e19-4e74-8643-99c7afa722f6,Central Indo-Pacific,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
42310ff3-ccfa-4fce-9bd3-10607b58370e,Central Indo-Pacific,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
4241a047-e940-41dd-baaf-b517eb988b07,Central Indo-Pacific,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
42464ffb-6976-4479-beeb-02b3e3e361c9,Central Indo-Pacific,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
424c16ba-f29e-4e64-9bed-a6d035a0ef3d,Central Indo-Pacific,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0
424db3b5-39b2-404b-9253-a76d151a42f7,Central Indo-Pacific,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
429630da-4c72-4bce-b46f-e0cc8c5c0fb8,Tropical Atlantic,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
42aedeae-432b-4ae0-ba99-cea2cc9514c8,Tropical Atlantic,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42b0123f-5a15-418b-bd81-39a56354277b,Central Indo-Pacific,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
42b0aa46-98aa-47d7-aeb8-9f7d51d14e54,Central Indo-Pacific,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
42c2ad8d-3c49-4737-ba1b-4eb7deac4385,Central Indo-Pacific,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
42c2c18e-af20-4f4f-aa37-e44e8a20fa49,Central Indo-Pacific,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
42d962ee-7678-4647-a65b-3804ea0491ca,Central Indo-Pacific,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
42db8881-7c0f-45ec-944e-438a69e2f3eb,Central Indo-Pacific,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
42eae017-0d10-49e2-a3c0-e25c4fc805a5,Central Indo-Pacific,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
43018de3-c93f-4777-bac6-c379faa546f4,Central Indo-Pacific,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4305af02-2b5c-4c99-a049-7841e29f51fa,Central Indo-Pacific,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0
43403b7b-04d6-47e3-b9d7-2af44fbf2d5d,Central Indo-Pacific,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
4346e0b7-a264-462e-a2cc-88156ce000df,Central Indo-Pacific,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
43738804-1fe9-4724-839d-bc74dd9dc4f2,Central Indo-Pacific,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
438e8de4-1683-4115-ad53-e8f3699aa525,Central Indo-Pacific,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
4392803f-843f-4057-80fe-27d5e548e8a1,Central Indo-Pacific,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4396c242-8fff-4487-bc14-8f50c1efb054,Central Indo-Pacific,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
43a04be1-d16f-4ee1-8007-8ef88f80cd74,Central Indo-Pacific,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
43ae59cd-068d-41e6-b140-bbc12364e87a,Central Indo-Pacific,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0
43b901fa-6374-406e-89cf-3b6f50e130c9,Central Indo-Pacific,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
43ca6e94-c927-4880-8072-238a853e4b5d,Central Indo-Pacific,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
43caf362-2b5b-47c7-a8dd-7cd79e7ad7cd,Central Indo-Pacific,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
43e7c8a6-1435-4392-907b-a2ff443c3910,Central Indo-Pacific,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0
43ede6fb-b7b0-4487-b63f-61028792c497,Central Indo-Pacific,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
43f65c83-fa21-4369-95cb-f06dd36f3048,Central Indo-Pacific,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
44028f53-a86a-4e49-9ea6-1cfb8d3a2cd5,Central Indo-Pacific,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
4411a6fc-62f0-4d11-b838-4317f3b16e14,Central Indo-Pacific,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
44268e75-4115-4e71-a6df-ca20ab4be16d,Central Indo-Pacific,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4445b3ef-bbec-414e-ab89-2b3184aa2dbc,Central Indo-Pacific,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
4451ef81-f661-41b1-8a34-51a3f020feb5,Central Indo-Pacific,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0
449d112f-5019-4fbe-a22a-191086115ec8,Central Indo-Pacific,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
44cba597-8f92-4b13-a337-8dd65e8176bd,Central Indo-Pacific,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
451d2767-1afb-434f-9224-b5177b5b052e,Central Indo-Pacific,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
452507fa-c2e3-488f-97fd-5dcacddf1435,Central Indo-Pacific,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0
453e73b5-6e89-4306-a464-10d143858f27,Central Indo-Pacific,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45489daf-78a7-4b29-88db-d358b052c5c9,Central Indo-Pacific,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0
454b8b0f-59d4-4350-be4b-1b5292b11684,Central Indo-Pacific,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
4555f20d-affb-414a-91c9-dd79382bcda9,Central Indo-Pacific,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0
4557f14a-7238-4ac0-b488-06240d2c0e58,Central Indo-Pacific,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0
455e7309-fd19-47fb-b692-00b81c59f6bb,Tropical Atlantic,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
4564368f-283a-4b6b-a2c6-4cd5021568b0,Central Indo-Pacific,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
459f1031-1dad-4c43-ac80-6a34694d6873,Central Indo-Pacific,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
45bd9d70-da82-48af-9cf3-540554e494bd,Central Indo-Pacific,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
45d3af84-e79a-49db-93e4-66788207b7cd,Central Indo-Pacific,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
45f18751-e21d-41be-a9f4-a76f68a72d7f,Central Indo-Pacific,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0
4608e2d4-98ce-45ef-a2e0-e839b3685b29,Central Indo-Pacific,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
4623c99c-1ab5-4e8c-8545-d30715abe01d,Central Indo-Pacific,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0
46303437-a702-4bea-8419-ced33ef0aed9,Central Indo-Pacific,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
4659f00d-5e2f-491b-b575-cb0048f03240,Central Indo-Pacific,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
468014f7-eec3-4960-ace0-16c2f07afc46,Central Indo-Pacific,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
4692ec1d-a84f-4644-af09-d00ec05a77a6,Central Indo-Pacific,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0
46a0b1ca-ba7e-4f9e-b7ce-74f440d88ed3,Central Indo-Pacific,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0
46bd9cfe-bf46-4668-8cc0-0d92325457d6,Central Indo-Pacific,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0
46d56a42-053f-40d8-9f05-3f47aa6a0940,Central Indo-Pacific,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
46f29b87-9631-4614-b166-514966d2fa72,Central Indo-Pacific,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
4713f15a-e5f9-4a1a-b042-3dd249bb0fc4,Central Indo-Pacific,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
471c5592-e51f-4bc4-a789-81f93cee044d,Central Indo-Pacific,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0
47460689-c4b4-4a02-87a1-e55929e9db09,Central Indo-Pacific,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
476aebe0-f3c1-44fc-9265-1da0a36a146a,Central Indo-Pacific,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
478ae550-7de2-4c46-a252-616d9c2830b6,Central Indo-Pacific,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
47ad5f93-a050-4a24-82e3-b819cae1a5ae,Central Indo-Pacific,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0
47cc8bd5-af4d-4d34-81e7-c3ff14a5dc3c,Central Indo-Pacific,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1
47d0e60e-ea12-441b-a789-181fdd1709b3,Central Indo-Pacific,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
47ded9e8-de3a-4d85-a87d-2969e7b23400,Central Indo-Pacific,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
480b10d4-b880-4bb7-90f6-a15a1d268a21,Central Indo-Pacific,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
48134a79-7497-4aaf-bdc2-be923edfed38,Central Indo-Pacific,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
481cc732-90fe-4976-9024-4e92629dadb6,Central Indo-Pacific,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
482e8f4d-aa78-4e1b-be38-3b7ba5de555e,Central Indo-Pacific,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
483fd571-b464-49ca-be82-65718a28b354,Central Indo-Pacific,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4869791f-6b0f-4960-8188-261f60c86170,Central Indo-Pacific,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
488128c8-5434-450f-8499-003f5afeb500,Central Indo-Pacific,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
4886e455-2b1f-4d8d-90f2-f3ecc071800a,Central Indo-Pacific,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
488b0cf0-0f6e-4349-a6de-17928330eae1,Central Indo-Pacific,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
48a063b9-0018-4330-96ac-c1506af10c94,Central Indo-Pacific,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
48a40d29-a4f7-4c5e-bd88-85e61d8c323f,Central Indo-Pacific,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
48ab7663-7fed-44b3-8017-e8fdfe70e308,Central Indo-Pacific,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
48adca40-6a5e-4d3f-945d-afbac3df0fba,Central Indo-Pacific,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
48b187eb-e2fb-4f62-bbb8-ffefdd55dab3,Central Indo-Pacific,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
48b9e38d-1ba3-4fb9-b8de-8a0a757e806f,Central Indo-Pacific,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48c9ffd0-6a6f-40c3-a619-b4e545ae7f42,Central Indo-Pacific,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0
48ceb54d-8316-4ac4-b9cf-bf919bc95b39,Central Indo-Pacific,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
48e140bd-f44d-42ee-a36b-3a9c79b9f1af,Central Indo-Pacific,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
49059a29-f28e-4440-8d1f-7e13048838b2,Central Indo-Pacific,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
49148901-8328-4323-b697-c41d614fb0b2,Central Indo-Pacific,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4920efb3-890f-4ee3-9c20-735c25b4d0e0,Central Indo-Pacific,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
49217a2f-36e8-4b3a-a308-b051e9302f7f,Central Indo-Pacific,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
4924328c-a527-4dd5-99b6-4be1540ede79,Central Indo-Pacific,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
493027c1-a535-4eac-9119-0efedf808ba3,Central Indo-Pacific,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
4953c150-2141-4967-b472-d4849a401c59,Central Indo-Pacific,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
495bd89b-590e-4390-b055-32fecbed1d69,Central Indo-Pacific,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
49651826-b799-41b8-93cd-63b339abccc9,Central Indo-Pacific,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
4981ad45-ad52-4e00-930a-73496a6465d9,Central Indo-Pacific,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0
4996f77a-eb2e-4e9d-8de3-866ac33ebeef,Central Indo-Pacific,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
49a9a8af-3321-48c5-a625-268c74655947,Central Indo-Pacific,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0
49aaa0d5-ed45-42ed-80f0-23f4c046b8a2,Central Indo-Pacific,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0
49bdf85a-f2a0-4ad9-8b8e-415893be5d06,Central Indo-Pacific,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
49cb3acb-5bc7-412c-9500-206ee9fb1b38,Central Indo-Pacific,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1
49d65510-eab9-4959-b39a-03333fd62a66,Central Indo-Pacific,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
4a259cf8-8b22-49b1-bd7e-02afec3f64ea,Central Indo-Pacific,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4a6d1e59-05c3-461c-9e2c-daf522138a5b,Central Indo-Pacific,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4a7083e5-11a5-424f-afff-af9f3fc9ff9a,Central Indo-Pacific,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
4a9f2daa-7178-4f8c-a3cf-133980213f0d,Central Indo-Pacific,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
4ab9b86b-7f85-4bd9-a1ea-43398ff8d54d,Central Indo-Pacific,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0
4ac40b31-2c34-4fb9-a57e-51b830b647c0,Central Indo-Pacific,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0
4ad93883-829d-4c7e-80d7-023a1d242dd3,Central Indo-Pacific,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0
4af2c6b1-372a-40ab-aba2-da4d8d02aeba,Central Indo-Pacific,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0
4b2f4f3f-6dde-4cd2-90d8-7da79636418c,Central Indo-Pacific,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4b303f6a-5498-4868-8638-a6f05ef4db2b,Central Indo-Pacific,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
4b5258a1-3e8d-474f-a158-bd5cfc3fc419,Central Indo-Pacific,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
4b642fac-900c-42f6-a421-34edc8139b1a,Central Indo-Pacific,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
4bd005ea-3f72-4b56-9d22-4cd5cac80551,Central Indo-Pacific,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0
4bef6e2d-4ea0-4ee3-b8b0-8d956b86ac4a,Central Indo-Pacific,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
4c21cb33-1a27-4472-a832-d69f6bc1a4f2,Central Indo-Pacific,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
4c2838c8-9215-45e6-909b-37a7856ec23f,Central Indo-Pacific,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
4c6117e2-cf5d-4063-bd92-175847cb6dea,Central Indo-Pacific,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ce69a32-5750-476b-9705-326e40efea14,Central Indo-Pacific,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
4cfad449-e929-4ce6-872b-28f2515cb3f8,Central Indo-Pacific,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4d0437fc-cc35-42fd-83bb-6a922f198f3b,Central Indo-Pacific,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
4d08faa1-d209-4b04-92a6-6c987a10a0d1,Central Indo-Pacific,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
4d143c00-e654-4641-b0a7-a9939923de97,Central Indo-Pacific,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
4d411380-46db-440d-8eb2-466c2b58ae86,Central Indo-Pacific,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
4d52c9eb-2fac-4cad-bc91-f084419af37f,Central Indo-Pacific,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4d683df6-738f-486e-bf7d-8782b0a26255,Central Indo-Pacific,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
4d6faa95-487f-48a7-8b0c-46d8d4773a81,Central Indo-Pacific,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
4d749ffe-ae9a-4808-b2c1-39b7492e05f3,Central Indo-Pacific,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
4d93457f-2957-4b68-bbca-92bce3b90d3e,Central Indo-Pacific,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
4db29362-6ac7-40a5-a8d7-fd6b2ffc4da7,Central Indo-Pacific,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0
4dc10d22-bedf-4811-8ffa-bba3794fb735,Central Indo-Pacific,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
